1.166444057226494024e+00,1.986190920102358426e+00
6.210093395455588805e+00,3.468841085235840893e+00
7.545247173949404251e-01,1.362596861534247639e+00
2.534624114565273700e+00,2.804438073971628143e+00
1.440934912717879879e+00,2.185098774182882675e+00
7.356327928492171209e-01,1.672406171334019476e+00
5.779410612805755854e+00,7.776990291021268931e+00
2.651652964883624453e+00,3.378436836893081274e+00
5.991689563318046696e-01,1.484905555284397716e+00
1.127651650960856733e+00,8.802576360997713678e-01
