0.000000000000000000e+00,4.615278973149943909e+02,3.017880050631569020e+02,1.804716044146557579e+02,4.265688690000712882e+02,2.436472860509634302e+02,3.972467746879765400e+02,3.578435412299626819e+02,3.984532594922521298e+02,2.988277095585347638e+02
4.615278973149943909e+02,0.000000000000000000e+00,2.127627786996588384e+02,5.487166846378921718e+02,4.465254751971045266e+02,2.624880949681337370e+02,3.523932462462922786e+02,1.180677771451635323e+02,2.274313083108831677e+02,2.094039159137192314e+02
3.017880050631569020e+02,2.127627786996588384e+02,0.000000000000000000e+00,4.419886876380435297e+02,4.866795660390931175e+02,6.046486583132389825e+01,4.057893542221136158e+02,9.654014708917736698e+01,3.150063491423625237e+02,2.160046295800161715e+02
1.804716044146557579e+02,5.487166846378921718e+02,4.419886876380435297e+02,0.000000000000000000e+00,3.376758800980608726e+02,3.921351807731614372e+02,3.499614264458298862e+02,4.691801359819062327e+02,4.077070026379237788e+02,3.464390278245220998e+02
4.265688690000712882e+02,4.465254751971045266e+02,4.866795660390931175e+02,3.376758800980608726e+02,0.000000000000000000e+00,4.740938725611205200e+02,9.420191080864549349e+01,4.433565156846124182e+02,2.200454498507069729e+02,2.744175650354765708e+02
2.436472860509634302e+02,2.624880949681337370e+02,6.046486583132389825e+01,3.921351807731614372e+02,4.740938725611205200e+02,0.000000000000000000e+00,4.004959425512323605e+02,1.444991349455075351e+02,3.256148031032987546e+02,2.165409891914230514e+02
3.972467746879765400e+02,3.523932462462922786e+02,4.057893542221136158e+02,3.499614264458298862e+02,9.420191080864549349e+01,4.004959425512323605e+02,0.000000000000000000e+00,3.544643846707310786e+02,1.259285511708921348e+02,1.900026315607233869e+02
3.578435412299626819e+02,1.180677771451635323e+02,9.654014708917736698e+01,4.691801359819062327e+02,4.433565156846124182e+02,1.444991349455075351e+02,3.544643846707310786e+02,0.000000000000000000e+00,2.460589360295618349e+02,1.710263137648707072e+02
3.984532594922521298e+02,2.274313083108831677e+02,3.150063491423625237e+02,4.077070026379237788e+02,2.200454498507069729e+02,3.256148031032987546e+02,1.259285511708921348e+02,2.460589360295618349e+02,0.000000000000000000e+00,1.136001760562016045e+02
2.988277095585347638e+02,2.094039159137192314e+02,2.160046295800161715e+02,3.464390278245220998e+02,2.744175650354765708e+02,2.165409891914230514e+02,1.900026315607233869e+02,1.710263137648707072e+02,1.136001760562016045e+02,0.000000000000000000e+00
