,0
0,77.25390625
1,77.44140625
2,77.5859375
3,77.7265625
4,77.9609375
5,78.15234375
6,78.3671875
7,78.51953125
8,78.6328125
9,78.84765625
10,78.984375
11,79.109375
12,79.26171875
13,79.4453125
14,79.5546875
15,79.7421875
16,79.83984375
17,80.015625
18,80.37109375
19,80.83984375
