,calculation_time
0,0.2768678665161133
1,0.5014219284057617
2,0.7295010089874268
3,0.9218509197235107
4,1.0943119525909424
5,1.3312959671020508
6,1.6799030303955078
7,1.9792509078979492
8,2.2016849517822266
9,2.3952629566192627
10,2.5762441158294678
11,2.783351182937622
12,2.975719928741455
13,3.182219982147217
14,3.431128978729248
15,3.5951929092407227
16,3.8509230613708496
17,4.073783874511719
18,4.315190076828003
19,4.5526227951049805
