,0
0,77.08203125
1,77.29296875
2,77.453125
3,77.58203125
4,77.78515625
5,77.9609375
6,78.171875
7,78.34765625
8,78.50390625
9,78.65625
10,78.83984375
11,79.04296875
12,79.20703125
13,79.36328125
14,79.625
15,79.8828125
16,80.046875
17,80.5
18,80.75390625
19,81.25390625
