,calculation_time
0,0.278303861618042
1,0.4667530059814453
2,0.6826918125152588
3,0.8493058681488037
4,1.0376498699188232
5,1.309035062789917
6,1.7074120044708252
7,1.9842040538787842
8,2.192991018295288
9,2.406735897064209
10,2.611503839492798
11,2.798905849456787
12,2.9944651126861572
13,3.2315080165863037
14,3.453199863433838
15,3.602391004562378
16,3.859807014465332
17,4.069705009460449
18,4.2636590003967285
19,4.485189914703369
