,time,RMSE
0,50,1.735117521533851
1,100,1.77650778037304
2,150,1.906761525873822
3,200,1.1346924457239207
4,250,0.7639404793631648
5,300,0.6743898099284948
6,350,0.503469207850584
7,400,0.4746427297348815
8,450,0.5596793191031031
9,500,0.5687521785787694
10,550,0.5940064844886195
11,600,0.6035995567465959
12,650,0.6161240368116846
13,700,0.701833164178976
14,750,0.6977947901304346
15,800,0.6869100132273623
16,850,0.7017026743865661
17,900,0.7310033939997318
18,950,0.6779277061204474
19,1000,0.5932430667053458
