,time,RMSE
0,50,1.03674648510786
1,100,0.6761802198300148
2,150,0.7507396465433759
3,200,0.9672157798908315
4,250,1.2798857958331993
5,300,1.2955291112055367
6,350,1.1099499670637416
7,400,1.170306377741667
8,450,1.2846503240126559
9,500,1.0734430526028242
10,550,0.8662499726068483
11,600,0.8614468193953968
12,650,0.8153598931911913
13,700,0.8174829030914849
14,750,0.789389034471731
15,800,0.8013699950110478
16,850,0.8192131997716008
17,900,0.7719448046227442
18,950,0.6895205008340853
19,1000,0.6329291906916354
