,calculation_time
0,0.2801358699798584
1,0.47354912757873535
2,0.7250597476959229
3,0.9765980243682861
4,1.2170219421386719
5,1.5116517543792725
6,1.8449790477752686
7,2.128135919570923
8,2.354116916656494
9,2.5570850372314453
10,2.7736949920654297
11,2.9906859397888184
12,3.217190980911255
13,3.448612928390503
14,3.620398759841919
15,3.89778470993042
16,4.137852907180786
17,4.426857948303223
18,4.730872869491577
19,5.119863033294678
