,0
0,77.11328125
1,77.3359375
2,77.50390625
3,77.65234375
4,77.78515625
5,77.9375
6,78.140625
7,78.3515625
8,78.53125
9,78.75390625
10,78.95703125
11,79.1796875
12,79.4140625
13,79.53515625
14,79.7265625
15,79.80859375
16,80.1328125
17,80.22265625
18,80.67578125
19,81.01953125
