,time,RMSE
0,50,1.0677899055685163
1,100,0.93065560004652
2,150,1.2711026700926564
3,200,1.6415362105364366
4,250,1.7310749714076252
5,300,1.46173634037525
6,350,1.2243736662013596
7,400,1.2933034517102404
8,450,1.1893396165822239
9,500,1.1611873002171638
10,550,1.165735536684874
11,600,1.3080009172820493
12,650,1.217528642710484
13,700,1.1886667689113495
14,750,1.1193119662475475
15,800,0.9080950966285627
16,850,0.7634360763799352
17,900,0.6751037665986568
18,950,0.615854532046876
19,1000,0.56310288199495
