,0
0,8.042418690110624
1,2.098661785997986
2,2.367404023590998
3,2.4106115354766438
4,2.1093942696578667
5,2.657695432027639
6,7.777732214258082
7,15.085366504306073
8,2.16525340328235
9,5.286433609294585
