,0
0,77.0546875
1,77.24609375
2,77.359375
3,77.5546875
4,77.7109375
5,77.87109375
6,78.04296875
7,78.23828125
8,78.484375
9,78.6953125
10,78.85546875
11,79.09375
12,79.28125
13,79.44921875
14,79.7265625
15,79.8359375
16,80.05859375
17,80.171875
18,80.8046875
19,80.91796875
