,calculation_time
0,0.30767321586608887
1,0.515801191329956
2,0.7491421699523926
3,0.9527971744537354
4,1.1619141101837158
5,1.320857048034668
6,1.6377463340759277
7,1.9571430683135986
8,2.15952205657959
9,2.3454582691192627
10,2.5791280269622803
11,2.8044819831848145
12,3.0274219512939453
13,3.281501293182373
14,3.5214362144470215
15,3.7193121910095215
16,3.979349136352539
17,4.254086256027222
18,4.538807153701782
19,4.827279090881348
