,0
0,6.3690372200040235
1,0.5933474174878194
2,1.1450679899237415
3,1.505114752022197
4,0.3589761651855491
5,1.109286452587327
6,5.297626720861035
7,9.8356585190655
8,0.7392155112730391
9,4.542965208920643
