,calculation_time
0,0.29320335388183594
1,0.5067131519317627
2,0.714818000793457
3,0.9766581058502197
4,1.19097900390625
5,1.5027360916137695
6,1.8307831287384033
7,2.0972132682800293
8,2.3268301486968994
9,2.5034852027893066
10,2.7058920860290527
11,2.8697850704193115
12,3.0643250942230225
13,3.281879186630249
14,3.4859602451324463
15,3.703195095062256
16,3.9840729236602783
17,4.190447092056274
18,4.455458164215088
19,4.74754524230957
