,0
0,9.027096607053922
1,2.4084811231149215
2,3.00752919805297
3,2.463677691331399
4,2.2344836037967775
5,2.9135098146934024
6,6.468648915385061
7,14.108413930381202
8,2.2996756212415606
9,5.0711859121021865
