,0
0,1.1296886506297916
1,2.4116327702472637
2,8.192005062797083
3,0.2264835439033433
4,0.9016204367577572
5,0.5064170826027001
6,1.9324047488514553
7,1.2543677483814555
8,16.624677912866854
9,0.5770599851995327
