,time,RMSE
0,50,1.4680169325232328
1,100,1.1347456859309193
2,150,1.41662923356421
3,200,1.0750971085391565
4,250,1.2780594787292903
5,300,1.3528243114738834
6,350,0.997876091821947
7,400,0.7207276755113148
8,450,0.6568142380032426
9,500,0.5602119853147022
10,550,0.4539023519162737
11,600,0.525948701131159
12,650,0.6674309166290191
13,700,0.6651886637361569
14,750,0.5606458143337867
15,800,0.44039045923399295
16,850,0.3160139992821862
17,900,0.2560089955516536
18,950,0.25694109320045316
19,1000,0.2762493467532173
20,1050,0.2886866446749228
21,1100,0.2898134610800732
22,1150,0.28074875535916816
23,1200,0.30030140229151003
24,1250,0.3289978874167432
25,1300,0.3522363235505745
26,1350,0.3684841141925231
27,1400,0.29524811336418216
28,1450,0.2841198502333123
29,1500,0.3128648695374541
30,1550,0.34638837742994083
31,1600,0.32441941486882164
32,1650,0.3304069555028616
33,1700,0.3378687145172679
34,1750,0.35601670846157124
35,1800,0.36937438422791363
36,1850,0.3459048196171065
37,1900,0.36356671837269067
38,1950,0.39706694050901953
39,2000,0.4065503314385897
40,2050,0.40267435186623146
41,2100,0.3936107822580383
42,2150,0.38349580149694384
43,2200,0.3901259558216378
44,2250,0.40198754736640663
45,2300,0.3962544242925818
46,2350,0.3970103352671105
47,2400,0.41527206438868575
48,2450,0.44116497269959665
49,2500,0.45785118841906175
50,2550,0.4636568123156949
51,2600,0.4630661828998932
52,2650,0.464148281767539
53,2700,0.45584443544718584
54,2750,0.4227568101019022
55,2800,0.4110331503083864
56,2850,0.408791187622114
57,2900,0.413025278079056
58,2950,0.402169620409395
59,3000,0.39935135831266155
60,3050,0.408862604705851
61,3100,0.4146983059438879
62,3150,0.4199379007758082
63,3200,0.4186086023780157
64,3250,0.41638257719479355
65,3300,0.4185708588275981
66,3350,0.39656019541338955
67,3400,0.3714914020855638
68,3450,0.3615289793401808
69,3500,0.3569002144704134
70,3550,0.3484595641567977
71,3600,0.34119186745238506
72,3650,0.323789676808739
73,3700,0.32003477825856774
74,3750,0.30976327258069414
75,3800,0.3208343947878814
76,3850,0.3313113947224739
77,3900,0.32720923992219053
78,3950,0.3356281300290844
79,4000,0.329886476959331
80,4050,0.33337872460360396
81,4100,0.329226973805033
82,4150,0.3306178439753886
83,4200,0.32359889671270897
84,4250,0.32207723262252025
85,4300,0.32159961283696425
86,4350,0.3188960221136705
87,4400,0.31039204000233606
88,4450,0.3122439806254386
89,4500,0.30485098175131775
90,4550,0.3027753630600172
91,4600,0.29660354166952796
92,4650,0.29770328067297414
93,4700,0.29359346440367057
94,4750,0.2952795526176951
95,4800,0.28967474050725883
96,4850,0.2845757203203161
97,4900,0.2799920895051141
98,4950,0.2796931298184898
99,5000,0.29189600544740196
100,5050,0.3020520229708404
101,5100,0.30010074426016525
102,5150,0.3025540140821525
103,5200,0.29890046873751536
104,5250,0.2898430352518679
105,5300,0.2877111006885729
106,5350,0.28435083348709533
107,5400,0.2813929298208629
108,5450,0.281955595122947
109,5500,0.2807125026729626
110,5550,0.27948157173197474
111,5600,0.2707424250623239
112,5650,0.2749018229354072
113,5700,0.2715965983756029
114,5750,0.27004404785031993
115,5800,0.26894320973426394
116,5850,0.26259706121247217
117,5900,0.2601416411963394
118,5950,0.25947046639678867
119,6000,0.2616200109699771
120,6050,0.2621298841444783
121,6100,0.2601951508188953
122,6150,0.25845101957647365
123,6200,0.261672634978831
124,6250,0.26771537443154103
125,6300,0.2637413822808205
126,6350,0.2562894278815742
127,6400,0.2575148773974561
128,6450,0.25914288337158703
129,6500,0.2535002214567958
130,6550,0.25548931661382474
131,6600,0.25801444234576215
132,6650,0.2659228801710233
133,6700,0.2652165480992999
134,6750,0.26893604533354065
135,6800,0.26803996459413304
136,6850,0.2701429805984168
137,6900,0.2716127646350833
138,6950,0.26944718320806366
139,7000,0.27823941828305737
140,7050,0.28622335461903753
141,7100,0.2833053405566505
142,7150,0.2894096109584715
143,7200,0.2908111525808705
144,7250,0.2954355115545564
145,7300,0.2916468038144942
146,7350,0.28971259195643567
147,7400,0.2860548005997897
148,7450,0.28096864598654653
149,7500,0.27671063686245284
150,7550,0.28607869795427615
151,7600,0.2935966057023733
152,7650,0.2945163873431244
153,7700,0.2939146004337914
154,7750,0.2916693034226204
155,7800,0.2914516563079959
156,7850,0.2825644264522057
157,7900,0.27742523911216976
158,7950,0.273892465823641
159,8000,0.2672105877387908
160,8050,0.2672493276116803
161,8100,0.26259396867333334
162,8150,0.2642439353920473
163,8200,0.2614985403459046
164,8250,0.2637430359865163
165,8300,0.2628994468727543
166,8350,0.2665887033130869
167,8400,0.26855965445791463
168,8450,0.26823323303673685
169,8500,0.2640649670733174
170,8550,0.26582806180954666
171,8600,0.2663562012800888
172,8650,0.26967596812316236
173,8700,0.27137198027954884
174,8750,0.2696908557084185
175,8800,0.26935894992762344
176,8850,0.26956283550006166
177,8900,0.2678384182577154
178,8950,0.269887530883274
179,9000,0.26959028899719034
180,9050,0.27072516233135135
181,9100,0.2687149735637286
182,9150,0.2693723852881521
183,9200,0.26711987235667106
184,9250,0.2643811410671542
185,9300,0.26457814077473024
186,9350,0.2647745134997159
187,9400,0.263758930037853
188,9450,0.2616621796324473
189,9500,0.26154251588842825
190,9550,0.26005673585464234
191,9600,0.2591619993865377
192,9650,0.2582248603979493
193,9700,0.2614149276153051
194,9750,0.2655221507875197
195,9800,0.2625214730919431
196,9850,0.2603778698262558
197,9900,0.2571634203181461
198,9950,0.2547726463380424
199,10000,0.25488803914859126
