,time,RMSE
0,50,1.2785081652119976
1,100,1.8732253706652444
2,150,1.7328606193738356
3,200,1.6761153670395668
4,250,0.8616746361143935
5,300,0.5668279493658385
6,350,0.7511565653922289
7,400,0.9965031104636201
8,450,1.0759491646730472
9,500,1.2369253600422332
10,550,1.433424992170959
11,600,1.3203350803437421
12,650,1.112330038675667
13,700,0.9122622226623073
14,750,0.8136308718077448
15,800,0.7113586873793285
16,850,0.6392978676088032
17,900,0.7029058836182243
18,950,0.7379655391799111
19,1000,0.7785269181835585
20,1050,0.7373175572244322
21,1100,0.6703090625955627
22,1150,0.5979303839409911
23,1200,0.616810248598858
24,1250,0.747189631461572
25,1300,0.8338773135641049
26,1350,0.9135253001635291
27,1400,0.9350382250151167
28,1450,0.8605848733443298
29,1500,0.7632271832767276
30,1550,0.6759080642670774
31,1600,0.6344704063435483
32,1650,0.5661842079897756
33,1700,0.5209266871714243
34,1750,0.4982597001369492
35,1800,0.517299555068481
36,1850,0.5238965276185236
37,1900,0.48505411109582663
38,1950,0.44103386291813573
39,2000,0.4111855986534842
40,2050,0.3805637740619162
41,2100,0.3467286503724946
42,2150,0.3113158296566226
43,2200,0.285984076091368
44,2250,0.2663762284590334
45,2300,0.25314120324912964
46,2350,0.24796877578640597
47,2400,0.23452689745581487
48,2450,0.22844040629819126
49,2500,0.2255504027656704
50,2550,0.22897446273569497
51,2600,0.21568858879838806
52,2650,0.2142009751040258
53,2700,0.21898097922055
54,2750,0.2349380390841478
55,2800,0.23783889004851674
56,2850,0.23500934478736205
57,2900,0.23698874310956158
58,2950,0.24514609331005927
59,3000,0.27029348240172607
60,3050,0.2780230054563858
61,3100,0.2630183543309597
62,3150,0.24162542178354265
63,3200,0.22746502571757451
64,3250,0.21531605346494642
65,3300,0.21612287799491695
66,3350,0.23264432356166242
67,3400,0.232847626365477
68,3450,0.22829038611535357
69,3500,0.22692876578978521
70,3550,0.22131935147136647
71,3600,0.209883383602259
72,3650,0.20931460503258625
73,3700,0.22308718195717475
74,3750,0.22363156400529619
75,3800,0.2203944679221059
76,3850,0.22554512509893124
77,3900,0.2416300672399862
78,3950,0.2612894954027835
79,4000,0.2638294333041042
80,4050,0.2567328724208108
81,4100,0.24782757414851372
82,4150,0.23585413870748664
83,4200,0.24511227979827657
84,4250,0.2718988760335759
85,4300,0.26708036124022616
86,4350,0.2563693817117388
87,4400,0.249210254156936
88,4450,0.23832612191677027
89,4500,0.2288393478461588
90,4550,0.21839770904930306
91,4600,0.20973993636634564
92,4650,0.20488386630216918
93,4700,0.19874759658047916
94,4750,0.19633607943120152
95,4800,0.19453071731445365
96,4850,0.19173938027696935
97,4900,0.18983872239692612
98,4950,0.18783700599336595
99,5000,0.19092346005186953
100,5050,0.1926773765886977
101,5100,0.19351013001147446
102,5150,0.19460538285126158
103,5200,0.19913662196921444
104,5250,0.2063712200903024
105,5300,0.2142486734178385
106,5350,0.22535195196781332
107,5400,0.24144085348282
108,5450,0.25752226541891193
109,5500,0.2581605077548225
110,5550,0.24271579110363853
111,5600,0.23779721553034874
112,5650,0.23345381214736313
113,5700,0.2277733249702323
114,5750,0.22602151826572173
115,5800,0.21998942457126403
116,5850,0.22595369741558088
117,5900,0.23731224666495365
118,5950,0.2409137777536862
119,6000,0.23061339064604885
120,6050,0.22284985575480223
121,6100,0.23318942429320894
122,6150,0.24104136919355573
123,6200,0.22971114755638797
124,6250,0.2226067571945937
125,6300,0.22887490002716887
126,6350,0.2511450514134463
127,6400,0.2752311895686271
128,6450,0.2991397407276345
129,6500,0.32346311659126536
130,6550,0.34719166547138774
131,6600,0.35183037158321934
132,6650,0.3620069371942722
133,6700,0.3593120956723002
134,6750,0.35469211466876355
135,6800,0.3672879234147627
136,6850,0.38480431484436695
137,6900,0.401675551962906
138,6950,0.3972324522105166
139,7000,0.39470246492829575
140,7050,0.3957850443289609
141,7100,0.4020850921770807
142,7150,0.4114821447897887
143,7200,0.406603784458092
144,7250,0.39797300845586336
145,7300,0.3997191014609786
146,7350,0.4148780901467226
147,7400,0.4211390071859455
148,7450,0.4137425289746536
149,7500,0.41274972025414525
150,7550,0.40811754803188205
151,7600,0.40426006483966115
152,7650,0.41284163507595734
153,7700,0.42635569699092624
154,7750,0.4393857778770711
155,7800,0.4325534502947485
156,7850,0.4215791951484994
157,7900,0.4159366304606445
158,7950,0.4070020430686981
159,8000,0.4035338417794607
160,8050,0.4024096609771073
161,8100,0.39970560630074187
162,8150,0.3889465950349698
163,8200,0.3915232756872188
164,8250,0.3943876823355108
165,8300,0.40661663810141124
166,8350,0.4279990351441143
167,8400,0.44366265352323553
168,8450,0.4597391570184023
169,8500,0.47567108898171
170,8550,0.4915431973135394
171,8600,0.5130226265380509
172,8650,0.5286957982501188
173,8700,0.5416482578079792
174,8750,0.5538689966578166
175,8800,0.5484443075466383
176,8850,0.5421394610756989
177,8900,0.5361572294899428
178,8950,0.5356804537183484
179,9000,0.533600414487818
180,9050,0.5323207789564435
181,9100,0.524688998835861
182,9150,0.5212922383666624
183,9200,0.5116854455211197
184,9250,0.5017446203026557
185,9300,0.49596394674764505
186,9350,0.4891780276934033
187,9400,0.4781744779912225
188,9450,0.46925168511890203
189,9500,0.4664889646835592
190,9550,0.46150233462436635
191,9600,0.469537710832974
192,9650,0.4857194678858843
193,9700,0.48937614060998436
194,9750,0.49082993684381004
195,9800,0.49039878061336395
196,9850,0.49945481574435335
197,9900,0.4998277553706975
198,9950,0.5116163702561942
199,10000,0.5093981954195194
