,time,RMSE
0,50,1.810490263234733
1,100,1.9132057049801374
2,150,2.014031336772766
3,200,1.9801155251214113
4,250,1.499780227570909
5,300,1.0561457153736178
6,350,0.9593122319300357
7,400,1.151058496178051
8,450,1.0464851423854167
9,500,0.9098704777082258
10,550,0.6502307166331216
11,600,0.4304170122629583
12,650,0.34281121086298916
13,700,0.33820059269237585
14,750,0.33893708955815594
15,800,0.3525204795091474
16,850,0.3574034471615674
17,900,0.36839496073068007
18,950,0.4270271748135179
19,1000,0.45536993010664856
20,1050,0.4636851613754633
21,1100,0.49376927632565726
22,1150,0.5245525225214708
23,1200,0.5112665099859572
24,1250,0.5241064276795444
25,1300,0.47549624168765514
26,1350,0.42569400490534137
27,1400,0.3792453727443198
28,1450,0.3807764657056169
29,1500,0.4153075921746121
30,1550,0.4108744142301547
31,1600,0.4031739369164062
32,1650,0.3947948709091453
33,1700,0.40704912900500084
34,1750,0.42640742834202844
35,1800,0.3947741181926096
36,1850,0.38473578336447933
37,1900,0.36967178987289845
38,1950,0.35374665418069023
39,2000,0.3592612108121761
40,2050,0.34413677611640336
41,2100,0.33695257141735807
42,2150,0.3236260678353406
43,2200,0.3138266990114644
44,2250,0.29752793111365106
45,2300,0.2820961670543321
46,2350,0.28295061614393996
47,2400,0.27765333878382725
48,2450,0.28097991360603775
49,2500,0.2873161470259482
50,2550,0.2941495348416414
51,2600,0.3091947559616552
52,2650,0.3203622836514586
53,2700,0.3454725856841665
54,2750,0.31750036990792563
55,2800,0.29089372336450536
56,2850,0.27205425305159353
57,2900,0.26365891791131224
58,2950,0.25416217637522914
59,3000,0.2510620564836302
60,3050,0.2585762595853701
61,3100,0.25173634428055097
62,3150,0.25344019887122604
63,3200,0.2538275749021556
64,3250,0.2569105535656438
65,3300,0.26047115383575026
66,3350,0.2640188836224135
67,3400,0.26440524699709084
68,3450,0.2442600605575387
69,3500,0.24269156051068616
70,3550,0.23716278200735907
71,3600,0.24357953029499496
72,3650,0.24849749079703864
73,3700,0.24420262854836752
74,3750,0.22549333426639107
75,3800,0.21661405006723902
76,3850,0.2187673826140964
77,3900,0.22139587708797998
78,3950,0.22948784342151757
79,4000,0.24013184746561916
80,4050,0.2428365105467102
81,4100,0.2468200641042255
82,4150,0.24571745767133196
83,4200,0.24601455719751858
84,4250,0.24471833263293677
85,4300,0.25043296827343287
86,4350,0.2592480767795785
87,4400,0.26201627738640704
88,4450,0.2543367838689801
89,4500,0.26642751443476326
90,4550,0.2826871135745908
91,4600,0.28169058165574323
92,4650,0.28475422008600537
93,4700,0.2988854320171094
94,4750,0.301556601085548
95,4800,0.2942086106955926
96,4850,0.29398056370983955
97,4900,0.30139404292754907
98,4950,0.30625011675009467
99,5000,0.31778829735260705
100,5050,0.3174480679688061
101,5100,0.3227791913699867
102,5150,0.3325223884528751
103,5200,0.34032329615427326
104,5250,0.335515683026806
105,5300,0.3408449508160515
106,5350,0.3279817485912935
107,5400,0.32339446405584765
108,5450,0.32160465136795885
109,5500,0.30760925733841155
110,5550,0.28340850048548694
111,5600,0.26685063432526956
112,5650,0.2520610698664279
113,5700,0.2455518581710385
114,5750,0.23375573110161924
115,5800,0.2234308860709296
116,5850,0.21771135934710775
117,5900,0.21371336673250133
118,5950,0.21130320125701235
119,6000,0.21192756441487917
120,6050,0.2113895454767772
121,6100,0.21307026032439857
122,6150,0.2125623669492259
123,6200,0.21602957265822015
124,6250,0.21771367081234974
125,6300,0.22060132907545507
126,6350,0.22182199815181217
127,6400,0.22403754377295756
128,6450,0.22831004277015698
129,6500,0.23039165575081477
130,6550,0.2295756849195284
131,6600,0.23012031001029884
132,6650,0.23382025275659077
133,6700,0.23768538786768736
134,6750,0.24406485701964842
135,6800,0.2485912052232165
136,6850,0.25118653664877677
137,6900,0.2592634973147499
138,6950,0.2676945669719018
139,7000,0.27559707324513194
140,7050,0.2758081470541574
141,7100,0.27276883356238546
142,7150,0.27290557041634783
143,7200,0.269388454344435
144,7250,0.27118810060866594
145,7300,0.26891493109549214
146,7350,0.2762529789008846
147,7400,0.28304994807472805
148,7450,0.28590466009777205
149,7500,0.2870073335772221
150,7550,0.287168146699253
151,7600,0.2877532174987357
152,7650,0.2855301074673226
153,7700,0.2890331916444062
154,7750,0.29445301672021346
155,7800,0.3046105073093161
156,7850,0.30940819906805744
157,7900,0.31033129413926497
158,7950,0.30939857910336144
159,8000,0.31567877569645325
160,8050,0.3143026051519947
161,8100,0.32392193174743167
162,8150,0.3347758804513003
163,8200,0.3365908292968919
164,8250,0.33720368819220237
165,8300,0.34633044000076213
166,8350,0.3512699204720931
167,8400,0.34991412955839596
168,8450,0.3475509028603359
169,8500,0.3460702882401411
170,8550,0.3376070189851086
171,8600,0.33286913070522156
172,8650,0.33655477562974906
173,8700,0.3315496269075598
174,8750,0.3412053701329807
175,8800,0.34794642974829626
176,8850,0.3491497320234885
177,8900,0.3446572812507193
178,8950,0.3294901019012825
179,9000,0.32066519302728924
180,9050,0.3197375880872918
181,9100,0.3159194178627178
182,9150,0.3099297750003398
183,9200,0.3121672847531956
184,9250,0.312438037791036
185,9300,0.3142965356652062
186,9350,0.31434096514576065
187,9400,0.3188541044663262
188,9450,0.31293906964478274
189,9500,0.31355024757803973
190,9550,0.3168489973716937
191,9600,0.32167610849045464
192,9650,0.3299511584379526
193,9700,0.3340047817506073
194,9750,0.3340726431385918
195,9800,0.3331877733099318
196,9850,0.33500117048435973
197,9900,0.338817092481938
198,9950,0.34263060379955823
199,10000,0.344889746662549
