,0
0,3.2349540149084235
1,4.3428961107054205
2,10.327203864381632
3,1.7505354096797268
4,2.1141816838010747
5,1.6525895634557604
6,3.55248513184223
7,2.7880585208348543
8,17.862641186991073
9,2.374629471635546
