,0
0,3.18359137304751
1,3.9709152243607395
2,11.189930857550866
3,1.76544920790855
4,2.1497575854764133
5,1.6299945061495682
6,3.516522638935723
7,2.734847178555904
8,17.529889932568107
9,2.3294510806938367
