,time,RMSE
0,50,2.2673145723815837
1,100,2.087142859703537
2,150,1.3802214691471626
3,200,1.3369486316833845
4,250,0.8830121726828641
5,300,0.6271775792327737
6,350,0.4494935432221527
7,400,0.3971491029712362
8,450,0.33366611954945835
9,500,0.36194897308290946
10,550,0.43970033237179307
11,600,0.4730668465944872
12,650,0.45002965011988655
13,700,0.4189232769681722
14,750,0.44476254105275737
15,800,0.4620647902147953
16,850,0.4509146988326079
17,900,0.4114070548302078
18,950,0.4033196143208507
19,1000,0.3775993174033082
20,1050,0.34056016646658127
21,1100,0.313636454812764
22,1150,0.3267838163644926
23,1200,0.3128205412419264
24,1250,0.3042238426656534
25,1300,0.31120203765964966
26,1350,0.3134170969833911
27,1400,0.32654031100004227
28,1450,0.3560566506140575
29,1500,0.376052232354572
30,1550,0.39258759066059085
31,1600,0.41634499105311973
32,1650,0.4369550854730867
33,1700,0.37192652121488406
34,1750,0.32086832927314424
35,1800,0.29088486810979597
36,1850,0.2768995638560323
37,1900,0.2784505657026154
38,1950,0.28416653832180544
39,2000,0.29925191747904595
40,2050,0.3110686681221683
41,2100,0.286104309523261
42,2150,0.2745766902831798
43,2200,0.2629544497882368
44,2250,0.2665500260672334
45,2300,0.28104471292717115
46,2350,0.2822655769736089
47,2400,0.27331344161586074
48,2450,0.2670312098447017
49,2500,0.274996557611069
50,2550,0.2671470947910908
51,2600,0.26360808497032684
52,2650,0.26600889064244976
53,2700,0.26465366869165063
54,2750,0.2782341018522942
55,2800,0.28948618912121404
56,2850,0.29607175503483807
57,2900,0.2985138401656213
58,2950,0.2996920767829194
59,3000,0.3108629051401704
60,3050,0.3252920164916921
61,3100,0.329986466525497
62,3150,0.31960857497837286
63,3200,0.3119794878854373
64,3250,0.3025792247591483
65,3300,0.2935667674082912
66,3350,0.3083153957374869
67,3400,0.306835458606153
68,3450,0.3117112648952438
69,3500,0.3230980871449065
70,3550,0.3360312077891313
71,3600,0.34713439489232306
72,3650,0.3651834089959976
73,3700,0.38524746676293947
74,3750,0.39083436125257454
75,3800,0.3798112616025189
76,3850,0.3728228484260391
77,3900,0.3590151452358061
78,3950,0.3472756047185691
79,4000,0.3419990463247503
80,4050,0.3370983542679283
81,4100,0.3217844988307831
82,4150,0.31444169626848884
83,4200,0.3086640884472855
84,4250,0.2952694209259009
85,4300,0.28388228783642333
86,4350,0.28634275188156955
87,4400,0.278419539090673
88,4450,0.26190398073960713
89,4500,0.25208781772570266
90,4550,0.25288165988059197
91,4600,0.24770807419948893
92,4650,0.24614979411430796
93,4700,0.24556877947254477
94,4750,0.24253933222179203
95,4800,0.24188772025739302
96,4850,0.23953265165029813
97,4900,0.2369682304427412
98,4950,0.23631576520832812
99,5000,0.23993960027793856
100,5050,0.24415674979846627
101,5100,0.25289409705343735
102,5150,0.25361108014264316
103,5200,0.2551791201326712
104,5250,0.25141787017752704
105,5300,0.2542929606877348
106,5350,0.2643182525631663
107,5400,0.26413040739772287
108,5450,0.25544289889343713
109,5500,0.24875002140519129
110,5550,0.24296611540218732
111,5600,0.24041352475795713
112,5650,0.23733421128168428
113,5700,0.23942093598386935
114,5750,0.2389304351645733
115,5800,0.23780558341976585
116,5850,0.237365039139212
117,5900,0.23727126291947942
118,5950,0.23814184846938627
119,6000,0.23938543171592735
120,6050,0.23648236112282425
121,6100,0.23948297671103438
122,6150,0.23831680816035183
123,6200,0.23313350086191545
124,6250,0.2297233757317677
125,6300,0.22823446712854958
126,6350,0.22936410700637794
127,6400,0.22964720279380238
128,6450,0.23024663853922714
129,6500,0.23229806403962877
130,6550,0.23108048482695132
131,6600,0.23059821379028833
132,6650,0.2299500126338669
133,6700,0.23196538731541305
134,6750,0.23434029260889166
135,6800,0.23340273073781487
136,6850,0.2316307128838411
137,6900,0.23214791027379175
138,6950,0.23175442466693794
139,7000,0.2289421134852224
140,7050,0.22754477702820636
141,7100,0.22523494636085242
142,7150,0.22884127171128207
143,7200,0.22621778887360122
144,7250,0.22650062118703332
145,7300,0.22705911083127184
146,7350,0.22667422966958833
147,7400,0.2271594723107433
148,7450,0.23006146561819912
149,7500,0.23017416630117044
150,7550,0.22869974786914124
151,7600,0.2275296873122608
152,7650,0.22717389349480768
153,7700,0.22592046502861407
154,7750,0.2265183011736596
155,7800,0.228874517395373
156,7850,0.22816587324223475
157,7900,0.22617428246393334
158,7950,0.22596328749336606
159,8000,0.22292597918643942
160,8050,0.22338974842325485
161,8100,0.22261969414473876
162,8150,0.22363686674762853
163,8200,0.22577677249924866
164,8250,0.22696849392837287
165,8300,0.22208837742809945
166,8350,0.2229079867571958
167,8400,0.2256356521077249
168,8450,0.22458177458248899
169,8500,0.2256043272164086
170,8550,0.22534138773708035
171,8600,0.22308367922292247
172,8650,0.22174102594509618
173,8700,0.22394326207891477
174,8750,0.2270690740995383
175,8800,0.2276068889402321
176,8850,0.2257207427584687
177,8900,0.22485556045280589
178,8950,0.22752808959713663
179,9000,0.22944372495406246
180,9050,0.22959978476596957
181,9100,0.23161441643420907
182,9150,0.23351384487168333
183,9200,0.23492797547562053
184,9250,0.23562494082535385
185,9300,0.23358292707723372
186,9350,0.2333247714086695
187,9400,0.23467231277878284
188,9450,0.23648405334693143
189,9500,0.23800399552373755
190,9550,0.2404557530851406
191,9600,0.24421853109746403
192,9650,0.2449945581699483
193,9700,0.24454873220957393
194,9750,0.24300166299590514
195,9800,0.2393790218376383
196,9850,0.2415336021386238
197,9900,0.2436289080473798
198,9950,0.24458567087066022
199,10000,0.24548102657474935
