0.000000000000000000e+00,7.749265845937020059e-02,1.713298876474246557e-01,9.781095721236127138e-02,7.447470467914049652e-02,8.597413446864606013e-02,2.187901644413905999e-01,5.416506035939960828e-02,7.155204186339014782e-02,1.484103908688769735e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.759031025386132041e-02,0.000000000000000000e+00,1.229187881570824176e-01,5.673134430308880011e-02,1.215465952128515770e-01,9.792482276522351814e-02,6.340719775081535281e-02,6.025277559278805622e-02,2.838972752950321143e-01,9.573089066925687118e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.820074389028267792e-01,1.036879145680079939e-01,0.000000000000000000e+00,8.434035453370708479e-02,9.703185068502009902e-02,1.110094866998280749e-01,1.135340631324801425e-01,7.164974596287672359e-02,9.433135368865604165e-02,1.424077918265970466e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.865484149617696041e-01,8.591737313605891935e-02,1.514200788665042152e-01,0.000000000000000000e+00,8.653795700686013614e-02,8.796900144237194963e-02,1.172552805285569932e-01,6.311272114207112927e-02,7.975026856010791754e-02,1.414889043556990245e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.176523990584694979e-01,1.524714943376044574e-01,1.442946748333658880e-01,7.167943632771579809e-02,0.000000000000000000e+00,9.700345741561303137e-02,7.551072348287343750e-02,9.496913141417659410e-02,1.374481057920586280e-01,1.089705773381226678e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.339015819145469854e-01,1.211056907259143445e-01,1.627503688460713860e-01,7.183622523051433340e-02,9.563417410053043355e-02,0.000000000000000000e+00,8.958169459954001823e-02,5.923633120129060542e-02,1.135067435206805891e-01,1.524471898609111864e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.991326417950759264e-01,6.883803001091862162e-02,1.461188292508283915e-01,8.405515775300925752e-02,6.535106139462822095e-02,7.863889275489349684e-02,0.000000000000000000e+00,4.663506998721039104e-02,6.369272543374544793e-02,1.475375916196902948e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.276525019183830933e-01,1.127563525630581459e-01,1.589530062805524502e-01,7.798713228207665438e-02,1.416773966792616857e-01,8.963556429743130272e-02,8.038716649080812626e-02,0.000000000000000000e+00,1.018943616224022297e-01,1.090565178660264090e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.562621812544712385e-02,3.012798139860553559e-01,1.186738432082594247e-01,5.588342928847087748e-02,1.162791130183580407e-01,9.739994628365764018e-02,6.225995033448234600e-02,5.778232355942942988e-02,0.000000000000000000e+00,9.481536219583981684e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.799661811208366768e-01,9.217911900010988813e-02,1.625564985245296634e-01,8.995906262969255440e-02,8.364574361249532686e-02,1.186938234485944987e-01,1.308558883729247224e-01,5.611359833812258613e-02,8.603008495269418021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
