6.525429542573769837e+00,2.973317804661976815e+00
1.355815502341402468e+00,1.189351348326612046e+00
1.660689775192640383e+00,1.284432656223373659e+00
1.280866181005845705e+00,1.094262199537181734e+00
1.249127932687275511e+00,9.557489884091857624e-01
1.940846485916451369e+00,8.941312775726130146e-01
3.292637236518425325e+00,2.897048750914005932e+00
7.927208672530369427e+00,6.104797907499819765e+00
1.272160768739146075e+00,1.013138523539739655e+00
3.495217902494673456e+00,1.593770543315493615e+00
